year,state,state_po,county_name,dem,rep,total,position
2020,CALIFORNIA,CA,VENTURA,251388.0,162207.0,422825.0,"[-119.12080528547814, 34.62325]"
2020,CALIFORNIA,CA,YOLO,67598.0,27292.0,97294.0,"[-121.85071497533474, 38.6208]"
2020,CALIFORNIA,CA,YUBA,11230.0,17676.0,29796.0,"[-121.34438123268697, 39.3301]"
2020,COLORADO,CO,ADAMS,134202.0,95657.0,236740.0,"[-104.15676953032117, 39.87185]"
2020,COLORADO,CO,ALAMOSA,3759.0,3813.0,7808.0,"[-105.81388037533068, 37.4894]"
2020,COLORADO,CO,ARAPAHOE,213607.0,127323.0,350183.0,"[-104.37293261743483, 39.64245]"
2020,COLORADO,CO,ARCHULETA,3738.0,5189.0,9144.0,"[-107.03091321634287, 37.1143]"
2020,COLORADO,CO,BACA,317.0,1867.0,2225.0,"[-102.5624305175991, 37.1947]"
2020,COLORADO,CO,BENT,732.0,1503.0,2274.0,"[-103.07352840070581, 37.954499999999996]"
2020,COLORADO,CO,BOULDER,159089.0,42501.0,206111.0,"[-105.34778161162262, 40.0595]"
2020,COLORADO,CO,BROOMFIELD,29077.0,16295.0,46632.0,"[-105.05349305555555, 39.95725]"
2020,COLORADO,CO,CHAFFEE,7160.0,6222.0,13718.0,"[-106.18030595657277, 38.7502]"
2020,COLORADO,CO,CHEYENNE,131.0,993.0,1136.0,"[-102.6064401133805, 38.867599999999996]"
2020,COLORADO,CO,CLEAR CREEK,3604.0,2754.0,6548.0,"[-105.64758009466382, 39.7225]"
2020,COLORADO,CO,CONEJOS,1959.0,2286.0,4333.0,"[-106.15294246166951, 37.107]"
2020,COLORADO,CO,COSTILLA,1311.0,741.0,2094.0,"[-105.45026857370824, 37.32495]"
2020,COLORADO,CO,CROWLEY,437.0,1271.0,1750.0,"[-103.77934579010375, 38.3907]"
2020,COLORADO,CO,CUSTER,1112.0,2474.0,3635.0,"[-105.34813900931799, 38.09295]"
2020,COLORADO,CO,DELTA,5887.0,13081.0,19370.0,"[-107.79884834334607, 38.96145]"
2020,COLORADO,CO,DENVER,313293.0,71618.0,393829.0,"[-104.95658712121212, 39.7547]"
2020,COLORADO,CO,DOLORES,341.0,1089.0,1449.0,"[-108.50608383800153, 37.66805]"
2020,COLORADO,CO,DOUGLAS,104653.0,121270.0,231605.0,"[-104.89771804134021, 39.4182]"
2020,COLORADO,CO,EAGLE,18588.0,9892.0,29140.0,"[-106.69720869801085, 39.6907]"
2020,COLORADO,CO,ELBERT,4490.0,14027.0,18983.0,"[-104.18890314867762, 39.3477]"
2020,COLORADO,CO,EL PASO,161941.0,202828.0,378851.0,"[-104.51964188311688, 38.832899999999995]"
2020,COLORADO,CO,FREMONT,7369.0,17517.0,25557.0,"[-105.45053343857634, 38.4761]"
2020,COLORADO,CO,GARFIELD,15427.0,14717.0,30904.0,"[-107.52609618444845, 39.759750000000004]"
2020,COLORADO,CO,GILPIN,2223.0,1833.0,4186.0,"[-105.50100629119233, 39.80845]"
2020,COLORADO,CO,GRAND,4710.0,4883.0,9870.0,"[-106.13958925143953, 40.025600000000004]"
2020,COLORADO,CO,GUNNISON,7132.0,3735.0,11190.0,"[-106.96165999470676, 38.74625]"
2020,COLORADO,CO,HINSDALE,255.0,353.0,632.0,"[-107.32358333811953, 37.85365]"
2020,COLORADO,CO,HUERFANO,2076.0,2203.0,4406.0,"[-104.97267577562098, 37.697599999999994]"
2020,COLORADO,CO,JACKSON,175.0,681.0,876.0,"[-106.33043927125506, 40.715900000000005]"
2020,COLORADO,CO,JEFFERSON,218396.0,148417.0,377358.0,"[-105.26631376861397, 39.4183]"
2020,COLORADO,CO,KIOWA,98.0,795.0,903.0,"[-102.77406104523675, 38.3926]"
2020,COLORADO,CO,KIT CARSON,662.0,3144.0,3871.0,"[-102.60320705777815, 39.349450000000004]"
2020,COLORADO,CO,LAKE,2303.0,1497.0,3961.0,"[-106.32561947746899, 39.25385]"
2020,COLORADO,CO,LA PLATA,20548.0,14233.0,35667.0,"[-107.86650684291459, 37.27865]"
2020,COLORADO,CO,LARIMER,126120.0,91489.0,224338.0,"[-105.43651050847458, 40.578900000000004]"
2020,COLORADO,CO,LAS ANIMAS,3497.0,4284.0,7961.0,"[-103.97604892723879, 37.3913]"
2020,COLORADO,CO,LINCOLN,470.0,2135.0,2651.0,"[-103.43755260543244, 39.301649999999995]"
2020,COLORADO,CO,LOGAN,2218.0,8087.0,10532.0,"[-103.11809653494973, 40.636399999999995]"
2020,COLORADO,CO,MESA,31536.0,56894.0,90623.0,"[-108.57607585958232, 38.96145]"
2020,COLORADO,CO,MINERAL,317.0,427.0,756.0,"[-106.9225886492427, 37.7554]"
2020,COLORADO,CO,MOFFAT,1203.0,5670.0,7026.0,"[-108.18153129017514, 40.63145]"
2020,COLORADO,CO,MONTEZUMA,5836.0,9306.0,15500.0,"[-108.64763577311098, 37.27865]"
2020,COLORADO,CO,MONTROSE,7687.0,16770.0,24922.0,"[-108.28012768515072, 38.4161]"
2020,COLORADO,CO,MORGAN,3876.0,9593.0,13744.0,"[-103.80895851957976, 40.21895]"
2020,COLORADO,CO,OTERO,3605.0,5756.0,9576.0,"[-103.73106434767476, 37.924]"
2020,COLORADO,CO,OURAY,2365.0,1577.0,4020.0,"[-107.74084307087983, 38.13165]"
2020,COLORADO,CO,PARK,4903.0,6991.0,12291.0,"[-105.78811677571838, 39.21955]"
2020,COLORADO,CO,PHILLIPS,486.0,1958.0,2485.0,"[-102.35529712126086, 40.56875]"
2020,COLORADO,CO,PITKIN,8989.0,2780.0,11957.0,"[-106.91956756858856, 39.1459]"
2020,COLORADO,CO,PROWERS,1458.0,4008.0,5561.0,"[-102.39390807266602, 38.00045]"
2020,COLORADO,CO,PUEBLO,43772.0,42252.0,88301.0,"[-104.5543746371458, 38.031000000000006]"
2020,COLORADO,CO,RIO BLANCO,561.0,3061.0,3691.0,"[-108.18446251687665, 40.00425]"
2020,COLORADO,CO,RIO GRANDE,2495.0,3660.0,6305.0,"[-106.37507731654676, 37.53425]"
2020,COLORADO,CO,ROUTT,10582.0,5925.0,16876.0,"[-107.04891047642194, 40.493700000000004]"
2020,COLORADO,CO,SAGUACHE,1884.0,1413.0,3389.0,"[-106.31420135389271, 38.057500000000005]"
2020,COLORADO,CO,SAN JUAN,342.0,202.0,562.0,"[-107.65127511396011, 37.840450000000004]"
2020,COLORADO,CO,SAN MIGUEL,3924.0,1136.0,5147.0,"[-108.40431210923134, 37.94695]"
2020,COLORADO,CO,SEDGWICK,301.0,1121.0,1446.0,"[-102.35195039539757, 40.87595]"
2020,COLORADO,CO,SUMMIT,12631.0,5322.0,18479.0,"[-106.04469927927929, 39.66225]"
2020,COLORADO,CO,TELLER,5278.0,11241.0,16939.0,"[-105.18066349761276, 38.9993]"
2020,COLORADO,CO,WASHINGTON,369.0,2595.0,3008.0,"[-103.13251088264171, 40.1764]"
2020,COLORADO,CO,WELD,66060.0,96145.0,166974.0,"[-104.54672077193919, 40.43635]"
2020,COLORADO,CO,YUMA,785.0,4107.0,4981.0,"[-102.42368949904275, 40.17615]"
2020,CONNECTICUT,CT,FAIRFIELD,297505.0,168445.0,472396.0,"[-73.32693426410924, 41.3337]"
2020,CONNECTICUT,CT,HARTFORD,283368.0,159024.0,449336.0,"[-72.7243491537167, 41.7226]"
2020,CONNECTICUT,CT,LITCHFIELD,50164.0,55601.0,107544.0,"[-73.25793229902908, 41.73245]"
2020,CONNECTICUT,CT,MIDDLESEX,56848.0,40665.0,99198.0,"[-72.5284335813351, 41.481449999999995]"
2020,CONNECTICUT,CT,NEW HAVEN,242630.0,169893.0,417983.0,"[-72.87498146481178, 41.365050000000004]"
2020,CONNECTICUT,CT,NEW LONDON,79459.0,57110.0,139604.0,"[-72.05416390594917, 41.480450000000005]"
2020,CONNECTICUT,CT,TOLLAND,44151.0,34838.0,80714.0,"[-72.3480437343656, 41.8241]"
2020,CONNECTICUT,CT,WINDHAM,26706.0,29141.0,57082.0,"[-71.98961273418169, 41.79445]"
2020,DELAWARE,DE,KENT,44552.0,41009.0,87025.0,"[-75.5702086999388, 39.10065]"
2020,DELAWARE,DE,NEW CASTLE,195034.0,88364.0,287633.0,"[-75.68970809399477, 39.5383]"
2020,DELAWARE,DE,SUSSEX,56682.0,71230.0,129352.0,"[-75.3939237431677, 38.7038]"
2020,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,318599.0,18671.0,344356.0,"[-77.00456349866656, 38.866200000000006]"
2020,FLORIDA,FL,ALACHUA,89704.0,50972.0,142604.0,"[-82.35632905161981, 29.6415]"
2020,FLORIDA,FL,BAKER,2037.0,11911.0,14059.0,"[-82.31513577892733, 30.36065]"
2020,FLORIDA,FL,BAY,25614.0,66097.0,93024.0,"[-85.6630775348456, 30.2424]"
2020,FLORIDA,FL,BRADFORD,3160.0,10334.0,13632.0,"[-82.20617706173421, 29.93965]"
2020,FLORIDA,FL,BREVARD,148549.0,207883.0,360764.0,"[-80.73295658295964, 28.32195]"
2020,FLORIDA,FL,BROWARD,618752.0,333409.0,957672.0,"[-80.48813544679004, 26.11945]"
2020,FLORIDA,FL,CALHOUN,1209.0,5274.0,6526.0,"[-85.21508444930309, 30.353849999999998]"
2020,FLORIDA,FL,CHARLOTTE,42273.0,73243.0,116340.0,"[-81.81907968246236, 26.8968]"
2020,FLORIDA,FL,CITRUS,27092.0,65352.0,93208.0,"[-82.47337232667451, 28.8652]"
2020,FLORIDA,FL,CLAY,38317.0,84480.0,124405.0,"[-81.82246894439209, 29.9052]"
2020,FLORIDA,FL,COLLIER,77621.0,128950.0,207818.0,"[-81.34716238021687, 26.1722]"
2020,FLORIDA,FL,COLUMBIA,8914.0,23836.0,33042.0,"[-82.6274317428826, 30.228949999999998]"
2020,FLORIDA,FL,DESOTO,4259.0,8313.0,12659.0,"[-81.81001026037404, 27.1208]"
2020,FLORIDA,FL,DIXIE,1365.0,6759.0,8167.0,"[-83.17442418917437, 29.55875]"
2020,FLORIDA,FL,DUVAL,252556.0,233762.0,492820.0,"[-81.66903534229314, 30.37045]"
2020,FLORIDA,FL,ESCAMBIA,70929.0,96674.0,170372.0,"[-87.34314685938335, 30.6432]"
2020,FLORIDA,FL,FLAGLER,28161.0,43043.0,71716.0,"[-81.30377611504149, 29.461799999999997]"
2020,FLORIDA,FL,FRANKLIN,2120.0,4675.0,6849.0,"[-84.8411022275823, 29.85465]"
2020,FLORIDA,FL,GADSDEN,16153.0,7465.0,23762.0,"[-84.6414432616892, 30.5533]"
2020,FLORIDA,FL,GILCHRIST,1700.0,7895.0,9685.0,"[-82.79827259705992, 29.7315]"
2020,FLORIDA,FL,GLADES,1385.0,3782.0,5193.0,"[-81.22294345694276, 26.9957]"
2020,FLORIDA,FL,GULF,1985.0,6113.0,8163.0,"[-85.21199535781354, 29.947899999999997]"
2020,FLORIDA,FL,HAMILTON,1963.0,3815.0,5830.0,"[-82.97528513670238, 30.48925]"
2020,FLORIDA,FL,HARDEE,2298.0,6122.0,8485.0,"[-81.80944753422273, 27.4935]"
2020,FLORIDA,FL,HENDRY,4929.0,7906.0,12940.0,"[-81.22412032148677, 26.6431]"
2020,FLORIDA,FL,HERNANDO,37519.0,70412.0,108922.0,"[-82.38974175658328, 28.551650000000002]"
2020,FLORIDA,FL,HIGHLANDS,16938.0,34873.0,52170.0,"[-81.28447469264903, 27.275100000000002]"
2020,FLORIDA,FL,HILLSBOROUGH,376367.0,327398.0,712063.0,"[-82.30217462434906, 27.933699999999998]"
2020,FLORIDA,FL,HOLMES,924.0,8080.0,9068.0,"[-85.79289278775447, 30.911949999999997]"
2020,FLORIDA,FL,INDIAN RIVER,37844.0,58872.0,97484.0,"[-80.6195051659468, 27.6916]"
2020,FLORIDA,FL,JACKSON,6766.0,15488.0,22419.0,"[-85.17476020548759, 30.76955]"
2020,FLORIDA,FL,JEFFERSON,3897.0,4479.0,8451.0,"[-83.92300659987364, 30.3689]"
2020,FLORIDA,FL,LAFAYETTE,510.0,3128.0,3658.0,"[-83.19734968456376, 30.038]"
2020,FLORIDA,FL,LAKE,83505.0,125859.0,211314.0,"[-81.67277887867947, 28.832099999999997]"
2020,FLORIDA,FL,LEE,157695.0,233247.0,393899.0,"[-81.81520078033554, 26.5379]"
2020,FLORIDA,FL,LEON,103517.0,57453.0,162929.0,"[-84.23165351515152, 30.4927]"
2020,FLORIDA,FL,LEVY,6205.0,16749.0,23145.0,"[-82.76095989795917, 29.31625]"
2020,FLORIDA,FL,LIBERTY,694.0,2846.0,3561.0,"[-84.88148886994978, 30.293799999999997]"
2020,FLORIDA,FL,MADISON,3747.0,5576.0,9380.0,"[-83.47666084569903, 30.453699999999998]"
2020,FLORIDA,FL,MANATEE,90166.0,124987.0,216958.0,"[-82.36600598831548, 27.4457]"
2020,FLORIDA,FL,MARION,74858.0,127826.0,204376.0,"[-82.0225292249921, 29.2462]"
2020,FLORIDA,FL,MARTIN,36893.0,61168.0,98726.0,"[-80.44245894687407, 27.04605]"
2020,FLORIDA,FL,MIAMI-DADE,617864.0,532833.0,1156816.0,"[-80.58107343112822, 25.59855]"
2020,FLORIDA,FL,MONROE,21881.0,25693.0,48029.0,"[-81.48266220200753, 24.71725]"
2020,FLORIDA,FL,NASSAU,15564.0,42566.0,58811.0,"[-81.84859510354721, 30.555049999999998]"
2020,FLORIDA,FL,OKALOOSA,34248.0,79798.0,116373.0,"[-86.59289737686152, 30.6954]"
2020,FLORIDA,FL,OKEECHOBEE,4390.0,11470.0,15954.0,"[-80.87580558183018, 27.34785]"
2020,FLORIDA,FL,ORANGE,395014.0,245398.0,647403.0,"[-81.29661422476516, 28.56025]"
2020,FLORIDA,FL,OSCEOLA,97297.0,73480.0,172436.0,"[-81.1139807142857, 28.031499999999998]"
2020,FLORIDA,FL,PALM BEACH,433572.0,334711.0,773158.0,"[-80.45878688209886, 26.69945]"
2020,FLORIDA,FL,PASCO,119073.0,179621.0,301970.0,"[-82.37860782243197, 28.373150000000003]"
2020,FLORIDA,FL,PINELLAS,277450.0,276209.0,559715.0,"[-82.7496876593622, 27.971449999999997]"
2020,FLORIDA,FL,POLK,145049.0,194586.0,343256.0,"[-81.70862158225438, 28.031499999999998]"
2020,FLORIDA,FL,PUTNAM,10527.0,25514.0,36373.0,"[-81.78906741899618, 29.56945]"
2020,FLORIDA,FL,ST. JOHNS,63850.0,110946.0,176622.0,"[-81.44175588235294, 29.9052]"
2020,FLORIDA,FL,ST. LUCIE,84137.0,86831.0,172169.0,"[-80.46965032624114, 27.4102]"
2020,FLORIDA,FL,SANTA ROSA,27612.0,77385.0,106928.0,"[-87.0379752910313, 30.66905]"
2020,FLORIDA,FL,SARASOTA,120110.0,148370.0,270575.0,"[-82.26142789787833, 27.1204]"
2020,FLORIDA,FL,SEMINOLE,132528.0,125241.0,260815.0,"[-81.23955922273782, 28.712600000000002]"
2020,FLORIDA,FL,SUMTER,29341.0,62761.0,92485.0,"[-82.09921151406732, 28.6304]"
2020,FLORIDA,FL,SUWANNEE,4485.0,16410.0,21057.0,"[-83.01681312669794, 30.187649999999998]"
2020,FLORIDA,FL,TAYLOR,2299.0,7751.0,10127.0,"[-83.58656413422818, 29.978099999999998]"
2020,FLORIDA,FL,UNION,1053.0,5133.0,6245.0,"[-82.3629533355575, 30.06035]"
2020,FLORIDA,FL,VOLUSIA,130575.0,173821.0,307439.0,"[-81.16240637790861, 29.0413]"
2020,FLORIDA,FL,WAKULLA,5351.0,12874.0,18404.0,"[-84.37411989795919, 30.18455]"
2020,FLORIDA,FL,WALTON,10338.0,32947.0,43711.0,"[-86.14286733549959, 30.5623]"
2020,FLORIDA,FL,WASHINGTON,2347.0,9876.0,12327.0,"[-85.6691801911332, 30.6023]"
2020,GEORGIA,GA,APPLING,1779.0,6526.0,8341.0,"[-82.32705472539922, 31.7421]"
2020,GEORGIA,GA,ATKINSON,825.0,2300.0,3155.0,"[-82.85287181121923, 31.31945]"
2020,GEORGIA,GA,BACON,625.0,4018.0,4668.0,"[-82.45061993608653, 31.576050000000002]"
2020,GEORGIA,GA,BAKER,652.0,897.0,1555.0,"[-84.49809340558318, 31.281950000000002]"
2020,GEORGIA,GA,BALDWIN,9140.0,8903.0,18251.0,"[-83.2241645601089, 33.0447]"
2020,GEORGIA,GA,BANKS,932.0,7795.0,8801.0,"[-83.52490805167768, 34.34545]"
2020,GEORGIA,GA,BARROW,10453.0,26804.0,37921.0,"[-83.71060626036197, 34.018]"
2020,GEORGIA,GA,BARTOW,12092.0,37674.0,50467.0,"[-84.84128352272727, 34.24445]"
2020,GEORGIA,GA,BEN HILL,2392.0,4110.0,6560.0,"[-83.22651293144774, 31.76945]"
2020,GEORGIA,GA,BERRIEN,1269.0,6419.0,7743.0,"[-83.19885096083394, 31.2598]"
2020,GEORGIA,GA,BIBB,43468.0,26585.0,70802.0,"[-83.69601970690292, 32.790400000000005]"
2020,GEORGIA,GA,BLECKLEY,1311.0,4328.0,5706.0,"[-83.34445049191345, 32.43765]"
2020,GEORGIA,GA,BRANTLEY,699.0,6991.0,7746.0,"[-81.99789398605687, 31.18845]"
2020,GEORGIA,GA,BROOKS,2790.0,4260.0,7100.0,"[-83.583593916425, 30.82085]"
2020,GEORGIA,GA,BRYAN,6739.0,14244.0,21340.0,"[-81.44628149316719, 31.98805]"
2020,GEORGIA,GA,BULLOCH,11243.0,18386.0,30084.0,"[-81.71885442379376, 32.337599999999995]"
2020,GEORGIA,GA,BURKE,5209.0,5400.0,10684.0,"[-81.92218229510203, 33.054249999999996]"
2020,GEORGIA,GA,BUTTS,3274.0,8406.0,11771.0,"[-83.95429122947473, 33.33325]"
2020,GEORGIA,GA,CALHOUN,1260.0,923.0,2194.0,"[-84.63120178185744, 31.560499999999998]"
2020,GEORGIA,GA,CAMDEN,7967.0,15251.0,23688.0,"[-81.66459936140019, 30.9602]"
2020,GEORGIA,GA,CANDLER,1269.0,3133.0,4431.0,"[-82.08137844885019, 32.38435]"
2020,GEORGIA,GA,CARROLL,16238.0,37476.0,54474.0,"[-85.11768030979133, 33.613600000000005]"
2020,GEORGIA,GA,CATOOSA,6932.0,25167.0,32593.0,"[-85.13896007728894, 34.919700000000006]"
2020,GEORGIA,GA,CHARLTON,1103.0,3419.0,4566.0,"[-82.109653139481, 30.70165]"
2020,GEORGIA,GA,CHATHAM,78254.0,53237.0,133420.0,"[-81.0867099648396, 31.95945]"
2020,GEORGIA,GA,CHATTAHOOCHEE,667.0,880.0,1582.0,"[-84.76504160305345, 32.3994]"
2020,GEORGIA,GA,CHATTOOGA,1854.0,8064.0,10050.0,"[-85.33176974752058, 34.4801]"
2020,GEORGIA,GA,CHEROKEE,42794.0,99587.0,144830.0,"[-84.45716353589478, 34.2606]"
2020,GEORGIA,GA,CLARKE,36048.0,14446.0,51333.0,"[-83.35788974597699, 33.93515]"
2020,GEORGIA,GA,CLAY,790.0,637.0,1434.0,"[-85.01918604837013, 31.6574]"
2020,GEORGIA,GA,CLAYTON,95476.0,15813.0,112344.0,"[-84.35517004015115, 33.50695]"
2020,GEORGIA,GA,CLINCH,747.0,2105.0,2864.0,"[-82.73123728943338, 30.9163]"
2020,GEORGIA,GA,COBB,221846.0,165459.0,393746.0,"[-84.57787148609077, 33.894800000000004]"
2020,GEORGIA,GA,COFFEE,4511.0,10578.0,15214.0,"[-82.84259198274677, 31.571849999999998]"
2020,GEORGIA,GA,COLQUITT,4187.0,11777.0,16083.0,"[-83.77249735157159, 31.142049999999998]"
2020,GEORGIA,GA,COLUMBIA,29236.0,50013.0,80579.0,"[-82.26247291132754, 33.449749999999995]"
2020,GEORGIA,GA,COOK,2059.0,4900.0,7035.0,"[-83.42957406810861, 31.142049999999998]"
2020,GEORGIA,GA,COWETA,24210.0,51501.0,76799.0,"[-84.76707753984064, 33.32945]"
2020,GEORGIA,GA,CRAWFORD,1615.0,4428.0,6102.0,"[-83.96813214505224, 32.6817]"
2020,GEORGIA,GA,CRISP,2986.0,4987.0,8039.0,"[-83.77602543452872, 31.9688]"
2020,GEORGIA,GA,DADE,1261.0,6066.0,7434.0,"[-85.51007156448203, 34.79545]"
2020,GEORGIA,GA,DAWSON,2486.0,13398.0,16081.0,"[-84.23132682993946, 34.501900000000006]"
2020,GEORGIA,GA,DECATUR,4780.0,6758.0,11627.0,"[-84.59462859346876, 30.7984]"
2020,GEORGIA,GA,DEKALB,308227.0,58373.0,370804.0,"[-84.24525072254335, 33.83585]"
2020,GEORGIA,GA,DODGE,2171.0,5843.0,8070.0,"[-83.15026662906561, 32.16305]"
2020,GEORGIA,GA,DOOLY,1911.0,2159.0,4105.0,"[-83.81241842414497, 32.144800000000004]"
2020,GEORGIA,GA,DOUGHERTY,24577.0,10454.0,35311.0,"[-84.21877875351836, 31.53285]"
2020,GEORGIA,GA,DOUGLAS,42809.0,25451.0,69097.0,"[-84.76025870718766, 33.701449999999994]"
2020,GEORGIA,GA,EARLY,2437.0,2722.0,5187.0,"[-84.86549331805924, 31.28385]"
2020,GEORGIA,GA,ECHOLS,167.0,1256.0,1441.0,"[-82.91078929061001, 30.723]"
2020,GEORGIA,GA,EFFINGHAM,7720.0,23358.0,31570.0,"[-81.32655295985387, 32.346999999999994]"
2020,GEORGIA,GA,ELBERT,2879.0,6226.0,9171.0,"[-82.85181847222222, 34.10685]"
2020,GEORGIA,GA,EMANUEL,2884.0,6551.0,9501.0,"[-82.31606988664257, 32.559]"
2020,GEORGIA,GA,EVANS,1324.0,2888.0,4247.0,"[-81.90234612462007, 32.1952]"
2020,GEORGIA,GA,FANNIN,2571.0,12169.0,14850.0,"[-84.1987601127621, 34.76755]"
2020,GEORGIA,GA,FAYETTE,33065.0,37952.0,71993.0,"[-84.49770639196272, 33.432249999999996]"
2020,GEORGIA,GA,FLOYD,12008.0,29123.0,41648.0,"[-85.18789746053534, 34.3281]"
2020,GEORGIA,GA,FORSYTH,42203.0,85122.0,129305.0,"[-84.13045509510067, 34.1905]"
2020,GEORGIA,GA,FRANKLIN,1593.0,9069.0,10765.0,"[-83.24784390214842, 34.37045]"
2020,GEORGIA,GA,FULTON,381144.0,137240.0,524659.0,"[-84.38873639681927, 33.89175]"
2020,GEORGIA,GA,GILMER,2932.0,13429.0,16525.0,"[-84.44372895961962, 34.6734]"
2020,GEORGIA,GA,GLASCOCK,155.0,1403.0,1566.0,"[-82.64089666666666, 33.2064]"
2020,GEORGIA,GA,GLYNN,15879.0,25616.0,41984.0,"[-81.51745491796194, 31.2551]"
2020,GEORGIA,GA,GORDON,4384.0,19405.0,24033.0,"[-84.86653668639053, 34.4808]"
2020,GEORGIA,GA,GRADY,3619.0,7034.0,10707.0,"[-84.22985473262304, 30.802799999999998]"
2020,GEORGIA,GA,GREENE,4088.0,7068.0,11247.0,"[-83.15745117582668, 33.56155]"
2020,GEORGIA,GA,GWINNETT,241827.0,166413.0,413865.0,"[-84.03961819597959, 33.98095]"
2020,GEORGIA,GA,HABERSHAM,3563.0,16637.0,20432.0,"[-83.51297512135922, 34.602850000000004]"
2020,GEORGIA,GA,HALL,25031.0,64170.0,90523.0,"[-83.7900974715962, 34.31465]"
2020,GEORGIA,GA,HANCOCK,2985.0,1159.0,4165.0,"[-82.98948929363442, 33.3042]"
2020,GEORGIA,GA,HARALSON,1792.0,12331.0,14248.0,"[-85.20200041230893, 33.76325]"
2020,GEORGIA,GA,HARRIS,5457.0,14319.0,19991.0,"[-84.90220785686876, 32.67745]"
2020,GEORGIA,GA,HART,3157.0,9464.0,12727.0,"[-82.9587649748006, 34.352450000000005]"
2020,GEORGIA,GA,HEARD,824.0,4516.0,5391.0,"[-85.12564681742043, 33.3251]"
2020,GEORGIA,GA,HENRY,73276.0,48187.0,122742.0,"[-84.1378897260274, 33.485]"
2020,GEORGIA,GA,HOUSTON,32232.0,41534.0,74823.0,"[-83.64811024096385, 32.500150000000005]"
2020,GEORGIA,GA,IRWIN,1008.0,3134.0,4168.0,"[-83.25836758329129, 31.6336]"
2020,GEORGIA,GA,JACKSON,7642.0,29497.0,37670.0,"[-83.57969349133585, 34.145799999999994]"
2020,GEORGIA,GA,JASPER,1761.0,5822.0,7644.0,"[-83.68909194285715, 33.307900000000004]"
2020,GEORGIA,GA,JEFF DAVIS,1028.0,4695.0,5771.0,"[-82.66827879453044, 31.8271]"
2020,GEORGIA,GA,JEFFERSON,4061.0,3537.0,7642.0,"[-82.43326025700534, 33.03845]"
2020,GEORGIA,GA,JENKINS,1266.0,2161.0,3455.0,"[-81.97824404134073, 32.74695]"
2020,GEORGIA,GA,JOHNSON,1222.0,2850.0,4100.0,"[-82.62488060029577, 32.6776]"
2020,GEORGIA,GA,JONES,4888.0,9965.0,14966.0,"[-83.55404941187814, 33.0069]"
2020,GEORGIA,GA,LAMAR,2615.0,6330.0,9039.0,"[-84.15089971535139, 33.09]"
2020,GEORGIA,GA,LANIER,1019.0,2509.0,3576.0,"[-83.080025, 30.98775]"
2020,GEORGIA,GA,LAURENS,8073.0,14493.0,22729.0,"[-82.91678224502976, 32.4678]"
2020,GEORGIA,GA,LEE,4558.0,12007.0,16714.0,"[-84.13470985556903, 31.76925]"
2020,GEORGIA,GA,LIBERTY,13099.0,7959.0,21389.0,"[-81.50310845858124, 31.8072]"
2020,GEORGIA,GA,LINCOLN,1435.0,3179.0,4650.0,"[-82.44987146213424, 33.810199999999995]"
2020,GEORGIA,GA,LONG,2033.0,3528.0,5656.0,"[-81.80592217352941, 31.777500000000003]"
2020,GEORGIA,GA,LOWNDES,20117.0,25691.0,46355.0,"[-83.27446401485535, 30.8093]"
2020,GEORGIA,GA,LUMPKIN,3126.0,12163.0,15531.0,"[-84.02463159298782, 34.570949999999996]"
2020,GEORGIA,GA,MCDUFFIE,4168.0,6169.0,10455.0,"[-82.47295824040974, 33.4536]"
2020,GEORGIA,GA,MCINTOSH,2612.0,4016.0,6696.0,"[-81.42003860959116, 31.4842]"
2020,GEORGIA,GA,MACON,2857.0,1783.0,4662.0,"[-84.05161836619718, 32.33415]"
2020,GEORGIA,GA,MADISON,3411.0,11326.0,14937.0,"[-83.20004508006525, 34.105149999999995]"
2020,GEORGIA,GA,MARION,1311.0,2275.0,3624.0,"[-84.52462519083969, 32.35565]"
2020,GEORGIA,GA,MERIWETHER,4287.0,6524.0,10877.0,"[-84.68704273611547, 33.07725]"
2020,GEORGIA,GA,MILLER,749.0,2066.0,2835.0,"[-84.7298570610687, 31.167450000000002]"
2020,GEORGIA,GA,MITCHELL,3995.0,4935.0,8963.0,"[-84.18653669965076, 31.2538]"
2020,GEORGIA,GA,MONROE,4384.0,11060.0,15592.0,"[-83.88582386140558, 33.0069]"
2020,GEORGIA,GA,MONTGOMERY,979.0,2960.0,3966.0,"[-82.5369645567975, 32.156000000000006]"
2020,GEORGIA,GA,MORGAN,3355.0,8230.0,11707.0,"[-83.50398242199182, 33.6476]"
2020,GEORGIA,GA,MURRAY,2302.0,12943.0,15389.0,"[-84.732279370024, 34.8018]"
2020,GEORGIA,GA,MUSCOGEE,49529.0,30049.0,80543.0,"[-84.86397942056527, 32.46565]"
2020,GEORGIA,GA,NEWTON,29794.0,23869.0,54239.0,"[-83.8468789168665, 33.56155]"
2020,GEORGIA,GA,OCONEE,8162.0,16595.0,25168.0,"[-83.40333634436908, 33.832899999999995]"
2020,GEORGIA,GA,OGLETHORPE,2436.0,5593.0,8131.0,"[-83.08471091424522, 33.8762]"
2020,GEORGIA,GA,PAULDING,29704.0,54525.0,85385.0,"[-84.87235266288434, 33.927949999999996]"
2020,GEORGIA,GA,PEACH,5920.0,6502.0,12545.0,"[-83.7974225261217, 32.6117]"
2020,GEORGIA,GA,PICKENS,2808.0,14075.0,17116.0,"[-84.4798673087507, 34.4808]"
